CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure, Balance ,NumOfProducts,HasCrCard,IsActiveMember, EstimatedSalary ,Exited,Complain,Satisfaction Score,Card Type,Point Earned
15807163,Ku,537,France,Female,38,10, $-   ,1,0,0," $52,337.97 ",1,1,2,GOLD,958
15631639,Uspensky,704,France,Female,40,6," $95,452.89 ",1,0,1," $179,964.55 ",0,0,1,PLATINUM,701
15713770,Shih,586,Spain,Male,41,3," $63,873.56 ",1,1,0," $83,753.64 ",0,0,2,DIAMOND,972
15698167,Kumm,677,France,Female,24,0," $148,298.59 ",2,0,0," $182,913.95 ",0,0,5,SILVER,339
15781710,Carey,558,Spain,Female,31,7, $-   ,2,1,0," $166,720.28 ",0,0,1,SILVER,689
15801296,Farber,634,Germany,Female,37,7," $143,258.85 ",2,1,0," $192,721.98 ",0,0,2,DIAMOND,760
15704378,Calabrese,655,Germany,Male,37,9," $121,342.24 ",1,1,1," $180,241.44 ",0,0,1,SILVER,299
15767891,Findlay,619,Germany,Female,28,6," $99,152.73 ",2,1,0," $48,475.12 ",0,0,2,GOLD,321
15640667,Yu,662,France,Female,41,4, $-   ,2,1,0," $126,551.48 ",0,0,4,SILVER,527
15702145,Edments,705,Spain,Male,33,7," $68,423.89 ",1,1,1," $64,872.55 ",0,0,1,DIAMOND,660
15679738,Brown,527,Spain,Female,35,8, $-   ,1,1,0," $98,031.53 ",1,1,4,GOLD,277
15636634,Lindon,630,Germany,Female,25,7," $79,656.81 ",1,1,0," $93,524.22 ",0,0,4,PLATINUM,784
15809227,Chukwudi,850,France,Male,35,2, $-   ,2,1,1," $56,991.66 ",0,0,5,DIAMOND,288
15601811,Caldwell,668,France,Female,53,10," $110,240.04 ",1,0,0," $183,980.56 ",1,1,4,SILVER,682
15625494,Li Fonti,573,France,Female,32,9," $125,321.84 ",2,1,1," $130,234.63 ",0,0,3,PLATINUM,428
15723737,Pitcher,680,France,Male,27,3, $-   ,1,1,0," $32,454.26 ",0,0,3,DIAMOND,875
15682955,Capon,758,France,Female,32,2," $84,378.90 ",1,1,1," $75,396.43 ",0,0,3,PLATINUM,867
15758856,Kable,597,France,Male,45,7, $-   ,2,0,0," $167,756.45 ",0,0,2,PLATINUM,972
15746065,Lo Duca,580,Germany,Male,35,10," $136,281.41 ",2,1,1," $24,799.47 ",0,0,3,GOLD,722
15783865,Kulikova,622,France,Male,59,5," $119,380.37 ",1,1,1," $60,429.43 ",0,0,1,PLATINUM,650
15745455,Navarrete,638,Germany,Male,62,4," $108,716.59 ",2,1,1," $74,241.09 ",0,0,2,PLATINUM,442
15583033,Huguley,640,France,Female,20,4, $-   ,2,0,1," $78,310.82 ",0,0,5,SILVER,670
15644212,Han,644,Spain,Male,28,0, $-   ,2,1,0," $119,419.37 ",0,0,5,GOLD,266
15735688,Horsley,753,France,Female,31,6," $106,596.29 ",1,0,0," $91,305.77 ",0,0,5,GOLD,503
15658577,Massie,629,France,Female,37,10," $99,546.25 ",3,0,1," $25,136.95 ",1,1,1,PLATINUM,878
15606887,Singh,775,France,Female,30,5, $-   ,1,1,0," $193,880.60 ",1,1,5,DIAMOND,807
15783026,H?,701,France,Female,41,2, $-   ,1,1,0," $47,856.78 ",0,0,4,GOLD,916
15579892,Doyle,708,Spain,Male,19,7," $112,615.86 ",1,1,1," $4,491.77 ",0,0,5,PLATINUM,881
15802088,Grant,521,Spain,Female,22,10, $-   ,1,1,1," $101,311.95 ",0,0,3,SILVER,882
15589323,Law,636,France,Female,24,9, $-   ,2,0,1," $38,830.72 ",0,0,1,GOLD,493
15636395,King,529,France,Female,31,5, $-   ,2,1,0," $26,817.23 ",0,0,3,DIAMOND,383
15712772,Onwubiko,757,France,Male,28,3," $75,381.15 ",1,1,1," $199,727.72 ",0,0,5,GOLD,378
15700937,Romano,767,Spain,Female,24,5, $-   ,2,1,1," $67,445.85 ",0,0,4,GOLD,900
15766659,Okwudilichukwu,525,Spain,Male,33,5, $-   ,2,1,0," $161,002.29 ",0,0,1,GOLD,780
15814033,Milano,759,Spain,Male,38,1, $-   ,2,1,0," $20,778.39 ",0,0,5,DIAMOND,795
15783007,Parker,520,Germany,Female,45,1," $123,086.39 ",1,1,1," $41,042.40 ",1,1,1,PLATINUM,796
15654183,Aitken,738,France,Female,26,3, $-   ,2,1,0," $67,484.16 ",0,0,4,SILVER,656
15609899,Obiora,548,Spain,Male,37,4, $-   ,1,1,0," $121,763.68 ",0,0,5,GOLD,926
15747323,Vasilyeva,535,Spain,Male,48,9," $109,472.47 ",1,1,0," $157,358.43 ",1,1,2,GOLD,415
15582591,Chiabuotu,615,Spain,Male,59,4," $155,766.05 ",1,1,1," $110,275.17 ",0,0,1,DIAMOND,306
15738835,Slater,850,Germany,Male,38,7," $101,985.81 ",2,0,0," $43,801.27 ",0,0,1,SILVER,493
15782404,Hughes,487,France,Female,34,2," $96,019.50 ",1,0,0," $9,085.00 ",0,0,2,GOLD,740
15697480,Menkens,731,France,Male,30,7, $-   ,2,0,1," $143,086.09 ",0,0,5,DIAMOND,871
15697045,Pisani,726,Spain,Female,35,9, $-   ,2,0,1," $100,556.98 ",0,0,3,PLATINUM,761
15781234,Y?an,609,France,Female,35,2," $147,900.43 ",1,1,0," $140,000.29 ",0,0,2,PLATINUM,364
15579891,Milani,714,France,Male,52,4," $100,755.66 ",1,1,1," $186,775.25 ",0,0,3,DIAMOND,429
15805690,Chin,694,Spain,Female,35,7, $-   ,1,1,0," $133,570.43 ",1,1,4,SILVER,296
15612139,Fu,786,France,Female,33,0," $83,036.05 ",1,0,1," $154,990.58 ",1,1,2,PLATINUM,595
15568834,Howells,698,Spain,Male,27,6," $125,427.37 ",2,0,0," $27,654.44 ",0,0,5,GOLD,717
15709917,Ni,601,France,Female,46,3," $98,202.76 ",1,0,0," $137,763.93 ",0,0,5,GOLD,642
15718843,Maslova,769,Spain,Male,41,1," $72,509.91 ",1,1,0," $25,723.73 ",0,0,4,GOLD,747
15799494,Forster,850,Germany,Male,44,3," $140,393.65 ",2,0,1," $186,285.52 ",0,0,5,SILVER,414
15673439,Sun,646,Spain,Female,50,5," $142,644.64 ",2,1,1," $142,208.50 ",1,1,4,GOLD,951
15669011,Bocharova,659,France,Female,44,9," $23,503.31 ",1,0,1," $169,862.01 ",1,1,4,GOLD,275
15581388,Y?an,487,Spain,Male,33,8," $145,729.71 ",1,1,0," $41,365.85 ",0,0,2,DIAMOND,675
15743153,Singh,740,Germany,Female,40,2," $122,295.17 ",2,1,1," $30,812.84 ",0,0,2,GOLD,318
15579787,Nkemakonam,686,France,Male,39,4, $-   ,2,1,0," $155,023.93 ",0,0,4,DIAMOND,977
15759966,Chiemenam,612,Spain,Female,36,5," $119,799.27 ",2,1,0," $159,416.58 ",0,0,5,PLATINUM,288
15601045,Angelo,655,Spain,Male,37,8," $163,708.58 ",2,0,0," $76,259.23 ",0,0,2,SILVER,959
15764021,Frolov,617,France,Male,34,1," $61,687.33 ",2,1,0," $105,965.25 ",0,0,4,DIAMOND,419
15687218,West,674,France,Female,27,4," $79,144.34 ",1,0,1," $50,743.83 ",0,0,1,PLATINUM,720
15626452,Beatham,711,Spain,Male,32,5, $-   ,2,1,1," $147,720.27 ",0,0,2,DIAMOND,521
15700964,Pollard,624,Germany,Female,27,7," $104,848.68 ",1,1,1," $167,387.36 ",0,0,5,SILVER,734
15768887,Hsing,597,Spain,Male,26,5, $-   ,2,0,1," $95,159.13 ",0,0,3,GOLD,545
15735358,Dowse,682,Spain,Male,46,4, $-   ,1,1,1," $4,654.28 ",0,0,5,SILVER,221
15749472,Lucciano,775,France,Male,45,8, $-   ,1,1,0," $130,376.68 ",0,0,4,DIAMOND,805
15685872,Godfrey,727,France,Female,29,1," $146,652.01 ",1,1,1," $173,486.39 ",0,0,1,DIAMOND,518
15760851,Gratton,629,France,Male,31,6, $-   ,2,1,0," $93,881.75 ",0,0,5,SILVER,363
15734588,Manning,684,France,Male,46,0, $-   ,2,1,1," $36,376.97 ",0,0,3,GOLD,784
15784594,Mazzi,549,Germany,Female,37,1," $130,622.34 ",2,1,1," $128,499.94 ",0,0,3,SILVER,623
15606435,Wall,593,Germany,Male,69,2," $187,013.13 ",2,0,1," $105,898.69 ",0,0,1,GOLD,952
15790247,Sims,536,Spain,Male,40,9, $-   ,2,1,1," $11,959.03 ",0,0,2,SILVER,238
15676433,Allan,707,France,Female,36,6, $-   ,1,0,0," $98,810.78 ",0,0,3,PLATINUM,552
15625905,Griffen,592,Spain,Male,41,0, $-   ,2,1,0," $65,906.07 ",0,0,4,GOLD,576
15626414,Russell,703,France,Male,44,6," $98,862.54 ",1,1,0," $151,516.70 ",0,0,4,PLATINUM,407
15623220,Brown,723,Spain,Female,45,4, $-   ,2,1,0," $37,214.39 ",0,0,5,PLATINUM,799
15752857,Palerma,452,Germany,Male,52,1," $98,443.14 ",2,0,0," $92,033.98 ",0,0,5,SILVER,821
15677908,Gilbert,552,Spain,Male,42,4, $-   ,2,0,0," $195,692.30 ",0,0,3,SILVER,785
15773013,Uvarov,633,France,Female,47,0, $-   ,1,1,1," $6,342.84 ",1,1,3,GOLD,350
15623972,Wisdom,479,Germany,Female,23,9," $123,575.51 ",1,0,1," $95,148.28 ",0,0,3,GOLD,787
15738627,Hussain,768,France,Male,25,6, $-   ,2,1,1," $21,215.67 ",0,0,3,PLATINUM,928
15643392,Woods,742,France,Male,31,4," $105,239.10 ",1,1,1," $19,700.24 ",0,0,3,DIAMOND,790
15684868,Cameron,668,Germany,Male,56,9," $110,993.79 ",1,1,0," $134,396.64 ",1,1,1,SILVER,239
15627854,Mai,707,Spain,Male,44,3, $-   ,2,1,1," $135,077.01 ",0,0,2,DIAMOND,682
15669253,Gibson,754,Spain,Male,39,7," $157,691.98 ",2,1,0," $133,600.89 ",1,1,1,SILVER,902
15758023,Grigoryeva,544,Germany,Male,47,5," $105,245.21 ",1,0,0," $99,922.08 ",1,1,3,GOLD,491
15574558,Gunter,718,Spain,Male,32,8, $-   ,2,1,1," $41,399.33 ",0,0,5,GOLD,685
15635256,Arcuri,762,France,Male,31,7," $117,687.35 ",1,1,1," $159,344.43 ",0,0,2,PLATINUM,867
15680399,Tung,772,France,Male,23,2, $-   ,2,1,0," $18,364.19 ",0,0,3,GOLD,407
15674720,Smith,691,Germany,Female,37,7," $123,067.63 ",1,1,1," $98,162.44 ",1,1,5,SILVER,958
15580249,Lori,502,France,Male,45,0, $-   ,1,0,0," $84,663.21 ",0,0,5,SILVER,553
15675431,Chidimma,563,France,Female,34,6, $-   ,2,0,0," $36,536.93 ",0,0,1,GOLD,256
15698285,Ting,676,France,Female,41,4," $101,457.14 ",1,1,1," $79,101.67 ",0,0,1,PLATINUM,299
15810775,Tsao,576,Spain,Male,52,2," $100,549.43 ",2,1,1," $16,644.16 ",0,0,4,DIAMOND,221
15678173,Collee,629,Spain,Male,35,4," $174,588.80 ",2,0,1," $158,420.14 ",0,0,1,DIAMOND,391
15665222,Lettiere,625,Spain,Male,52,8," $121,161.57 ",1,1,0," $48,988.28 ",0,0,3,DIAMOND,275
15803908,Fu,628,France,Male,45,9, $-   ,2,1,1," $96,862.56 ",0,0,1,GOLD,429
15586039,Bergamaschi,471,Germany,Female,36,5," $90,063.74 ",2,1,1," $96,366.70 ",0,0,1,SILVER,368
15802570,Dyer,811,France,Female,45,5, $-   ,2,1,1," $146,123.19 ",0,0,3,DIAMOND,372
15781451,Buccho,504,France,Male,42,3," $134,936.97 ",2,0,0," $135,178.91 ",0,0,2,DIAMOND,985
15721019,Jones,687,France,Female,24,3," $110,495.27 ",1,1,0," $158,615.41 ",0,0,3,PLATINUM,261
15738588,Nebechi,660,Germany,Female,37,2," $133,200.09 ",1,0,0," $71,433.88 ",0,0,4,DIAMOND,700
15730657,Ibekwe,548,France,Female,41,4," $82,596.80 ",1,0,1," $55,672.09 ",0,0,2,SILVER,514
15739292,Gorshkov,609,Germany,Male,31,9," $103,837.75 ",1,1,1," $150,218.11 ",0,0,2,SILVER,718
15725945,Nweke,659,Spain,Female,42,2, $-   ,1,0,0," $162,734.31 ",1,1,1,SILVER,674
15813159,Hairston,526,France,Male,52,8," $93,590.47 ",1,0,1," $21,228.71 ",1,1,1,SILVER,589
15636820,Loggia,725,Germany,Male,40,8," $104,149.66 ",1,1,0," $62,027.90 ",0,0,4,GOLD,414
15603880,Morgan,519,Germany,Male,38,1," $114,141.64 ",1,1,1," $60,988.21 ",1,1,5,GOLD,748
15619494,Abdulov,562,Germany,Female,31,9," $117,153.00 ",1,1,1," $108,675.01 ",0,0,4,PLATINUM,759
15596992,Norris,482,Germany,Male,45,7," $156,353.46 ",1,1,0," $72,643.95 ",1,1,4,PLATINUM,647
15735025,Clark,535,Spain,Male,37,3," $175,534.78 ",2,1,1," $9,241.52 ",0,0,5,DIAMOND,316
15730759,Chukwudi,561,France,Female,27,9," $135,637.00 ",1,1,0," $153,080.40 ",1,1,2,SILVER,567
15752912,Perkin,661,France,Female,30,7, $-   ,2,1,0," $72,196.57 ",0,0,3,DIAMOND,220
15711316,Ch'ang,771,France,Male,27,2, $-   ,2,1,1," $199,527.34 ",0,0,2,PLATINUM,918
15738785,Kang,545,France,Male,26,7, $-   ,2,0,1," $156,598.23 ",0,0,2,GOLD,781
15777896,Chukwudi,850,Germany,Female,33,2," $83,415.04 ",1,0,1," $74,917.64 ",0,0,3,PLATINUM,271
15628963,Frolova,601,Germany,Male,43,3," $141,859.12 ",2,1,1," $111,249.62 ",0,0,5,GOLD,799
15742126,Chiu,712,Germany,Male,38,7," $132,767.66 ",2,1,1," $59,115.77 ",0,0,5,DIAMOND,358
15575623,Simpson,589,France,Female,31,10," $110,635.32 ",1,1,0," $148,218.86 ",0,0,5,SILVER,728
15741652,McLean,600,Spain,Male,37,8," $177,657.35 ",1,1,1," $77,142.32 ",0,0,2,GOLD,224
15738884,Hu,642,Germany,Male,41,4," $157,777.58 ",1,1,0," $67,484.60 ",0,0,5,DIAMOND,720
15615050,Savage,575,Germany,Male,47,9," $107,915.94 ",2,1,1," $63,452.18 ",1,1,5,DIAMOND,232
15803005,Wallace,570,Germany,Female,57,5," $86,568.75 ",1,0,1," $103,660.31 ",0,0,5,SILVER,307
15743498,Winter,532,Germany,Male,52,9," $137,755.76 ",1,1,0," $163,191.99 ",1,1,2,GOLD,401
15720463,Ho,796,France,Male,30,2," $137,262.71 ",2,1,0," $62,905.29 ",0,0,1,SILVER,935
15588695,Su,833,Spain,Male,32,6, $-   ,1,1,1," $44,323.22 ",1,1,4,GOLD,775
15665802,Li Fonti,642,Spain,Female,36,6, $-   ,2,1,1," $97,938.59 ",0,0,4,PLATINUM,285
15571144,Ives,655,France,Male,28,10, $-   ,2,0,1," $126,565.21 ",0,0,2,SILVER,315
15750731,Trevisani,736,Germany,Male,50,9," $116,309.01 ",1,1,0," $185,360.40 ",1,1,1,GOLD,760
15605134,Bond,617,France,Female,34,0," $131,244.65 ",2,1,0," $183,229.02 ",0,0,5,DIAMOND,933
15626044,Lettiere,762,Germany,Male,28,3," $125,155.83 ",2,1,1," $106,024.02 ",0,0,2,GOLD,414
15737910,Houghton,703,Germany,Male,35,5," $140,691.08 ",2,1,0," $167,810.26 ",0,0,3,PLATINUM,811
15761076,Lei,507,France,Male,41,3," $58,820.32 ",2,1,1," $138,536.09 ",0,0,3,PLATINUM,895
15710105,Stirling,581,Germany,Female,26,3," $105,099.45 ",1,1,1," $184,520.00 ",1,1,5,DIAMOND,877
15577402,Grant,593,France,Male,31,9, $-   ,2,0,1," $20,492.16 ",0,0,2,DIAMOND,568
15803337,Baresi,648,France,Male,23,9," $168,372.52 ",1,1,0," $134,676.72 ",0,0,4,DIAMOND,883
15654372,Pearce,462,Germany,Male,34,1," $94,682.56 ",2,1,0," $138,478.20 ",0,0,5,PLATINUM,747
15585867,Rutledge,596,Spain,Male,36,2, $-   ,2,0,1," $125,557.95 ",0,0,4,SILVER,867
15662488,Udegbunam,627,France,Female,44,5, $-   ,2,1,0," $82,969.61 ",1,1,5,SILVER,396
15604813,Zaytseva,494,France,Male,40,7, $-   ,2,0,1," $158,071.69 ",0,0,4,GOLD,910
15611644,Onyemauchechukwu,627,France,Male,73,0," $146,329.73 ",1,0,1," $43,615.67 ",0,0,2,DIAMOND,871
15674928,Mullah,850,Spain,Male,37,2, $-   ,2,1,0," $119,969.99 ",0,0,2,DIAMOND,272
15656100,Candler,632,France,Female,49,5," $167,962.70 ",1,0,0," $140,201.21 ",0,0,3,DIAMOND,614
15764293,Konovalova,490,France,Male,33,1, $-   ,2,1,1," $80,792.83 ",0,0,3,DIAMOND,861
15636423,Lei,715,France,Male,40,7, $-   ,1,1,1," $141,359.11 ",0,0,5,GOLD,776
15607629,Hollis,679,France,Male,48,8, $-   ,2,1,0," $23,344.94 ",0,0,2,SILVER,609
15577313,Lionel,619,France,Male,44,3," $116,967.68 ",1,1,0," $5,075.17 ",1,1,5,DIAMOND,716
15714493,Francis,465,Spain,Female,33,6, $-   ,2,1,1," $95,500.98 ",0,0,4,PLATINUM,927
15643359,Carter,736,Spain,Male,32,7, $-   ,1,0,1," $79,082.62 ",0,0,2,DIAMOND,925
15687913,Mai,501,Germany,Female,34,7," $93,244.42 ",1,0,1," $199,805.63 ",0,0,2,PLATINUM,354
15790935,Johnson,535,France,Female,29,5, $-   ,2,0,1," $52,709.55 ",0,0,2,SILVER,292
15708693,Sherman,759,France,Female,33,2, $-   ,2,1,0," $56,583.88 ",0,0,1,SILVER,428
15672016,Sabbatini,819,France,Male,35,1, $-   ,2,0,1," $3,385.04 ",0,0,1,GOLD,521
15727605,Shih,533,Germany,Male,43,4," $80,442.06 ",2,0,1," $12,537.42 ",0,0,2,SILVER,593
15651144,Yao,632,Germany,Female,35,2," $150,561.03 ",2,0,0," $64,722.61 ",0,0,1,GOLD,506
15749401,Ko,686,France,Male,60,9, $-   ,3,1,1," $75,246.21 ",1,1,4,GOLD,295
15691874,Kazakova,687,France,Female,34,9," $125,474.44 ",1,1,0," $198,929.84 ",0,0,1,GOLD,565
15620735,Chiganu,667,Germany,Female,33,4," $127,076.68 ",2,1,0," $69,011.66 ",0,0,5,PLATINUM,910
15769781,Nucci,699,Spain,Female,25,8, $-   ,2,1,1," $52,404.47 ",0,0,5,SILVER,248
15624611,Marsden,497,Spain,Male,37,8," $128,650.11 ",2,1,1," $163,641.53 ",0,0,1,SILVER,525
15773071,Serena,780,Spain,Female,33,6," $145,580.61 ",1,1,1," $154,598.56 ",0,0,4,GOLD,610
15720371,McLean,652,France,Female,51,3, $-   ,1,1,0," $173,989.47 ",1,1,1,DIAMOND,673
15717984,Longo,477,France,Male,47,9," $144,900.58 ",1,1,0," $61,315.37 ",1,1,4,GOLD,498
15806407,Wilson,652,France,Female,37,4, $-   ,2,1,0," $143,393.24 ",0,0,4,SILVER,590
15785042,Hsiung,488,France,Female,31,8," $97,588.60 ",1,0,0," $124,210.53 ",0,0,2,SILVER,712
15809302,Wright,572,France,Male,24,1, $-   ,2,1,1," $151,460.84 ",0,0,3,GOLD,827
15677550,Folliero,755,France,Female,38,1, $-   ,2,1,0," $20,734.81 ",0,0,4,GOLD,644
15654096,Johnston,779,Germany,Female,24,10," $122,200.31 ",2,1,0," $43,705.56 ",0,0,1,SILVER,974
15617320,Palermo,693,Spain,Female,46,3," $151,709.33 ",1,1,0," $180,736.24 ",0,0,1,SILVER,695
15653065,Nwabugwu,530,Spain,Female,22,7, $-   ,2,1,0," $104,170.48 ",0,0,5,PLATINUM,516
15649112,Endrizzi,738,Spain,Female,33,3," $122,134.40 ",2,0,1," $27,867.59 ",0,0,4,SILVER,298
15690526,Tuan,690,Germany,Male,31,2," $137,260.45 ",2,1,0," $55,387.28 ",0,0,5,SILVER,516
15806945,Udobata,611,France,Female,30,9," $88,594.14 ",1,1,0," $196,332.45 ",0,0,4,GOLD,883
15670066,Ibezimako,643,Spain,Male,34,6, $-   ,2,1,1," $116,046.22 ",0,0,3,DIAMOND,596
15625761,Maclean,632,Germany,Male,41,8," $127,205.32 ",4,1,0," $93,874.87 ",1,1,1,SILVER,658
15761525,Shaw,727,Spain,Female,31,10," $96,997.09 ",2,0,0," $76,614.04 ",0,0,2,DIAMOND,550
15735080,Cummins,508,France,Female,64,2, $-   ,1,1,1," $6,076.62 ",0,0,3,GOLD,993
15619537,Lavrentiev,550,France,Male,31,5," $142,200.19 ",2,1,1," $122,221.71 ",0,0,4,PLATINUM,878
15598162,Saunders,754,Germany,Female,39,3," $160,761.41 ",1,1,1," $24,156.03 ",0,0,5,PLATINUM,721
15694300,Fiorentino,759,France,Male,26,4, $-   ,2,1,0," $135,394.62 ",0,0,3,DIAMOND,275
15637235,Knight,794,Spain,Male,33,8, $-   ,2,0,0," $91,340.02 ",0,0,2,PLATINUM,536
15612444,Manfrin,549,France,Male,29,3, $-   ,2,1,0," $146,090.38 ",0,0,4,DIAMOND,901
15626457,Zetticci,671,France,Male,31,0," $116,234.61 ",1,1,0," $172,096.08 ",0,0,5,SILVER,395
15627995,Angelo,756,Germany,Female,26,5," $155,143.52 ",1,0,1," $135,034.57 ",1,1,1,DIAMOND,518
15706128,Zhdanov,632,France,Female,21,1, $-   ,2,1,0," $84,008.66 ",0,0,4,SILVER,948
15666430,Peck,579,France,Male,38,8, $-   ,2,0,0," $91,763.67 ",0,0,5,PLATINUM,835
15627385,Uwaezuoke,748,France,Male,34,5," $84,009.47 ",1,1,1," $137,001.10 ",0,0,4,SILVER,440
15581323,White,488,Germany,Female,28,7," $139,246.22 ",2,1,0," $106,799.49 ",0,0,2,PLATINUM,645
15608109,Greco,710,Germany,Male,58,7," $170,113.00 ",2,0,1," $10,494.64 ",0,0,5,DIAMOND,916
15801942,Chu,619,Spain,Female,41,8, $-   ,3,1,1," $79,866.73 ",1,1,2,GOLD,998
15567431,Kodilinyechukwu,773,France,Male,64,2," $145,578.28 ",1,0,1," $186,172.85 ",0,0,1,SILVER,630
15810167,Scott,657,Spain,Male,75,7," $126,273.95 ",1,0,1," $91,673.60 ",0,0,1,GOLD,554
15644501,Enyinnaya,579,France,Female,26,10," $162,482.76 ",1,1,1," $18,458.20 ",0,0,3,DIAMOND,895
15785290,Hao,542,France,Male,29,9, $-   ,1,1,0," $8,342.35 ",0,0,3,GOLD,760
15611157,McElhone,709,France,Female,32,2," $87,814.89 ",1,1,0," $138,578.37 ",0,0,2,DIAMOND,643
15673837,Ko,617,Spain,Male,61,3," $113,858.95 ",1,1,1," $38,129.22 ",0,0,1,GOLD,422
15656822,Day,568,Germany,Male,43,5," $87,612.64 ",4,1,1," $107,155.40 ",1,1,4,SILVER,934
15580560,Harris,769,France,Female,73,1, $-   ,1,1,1," $29,792.11 ",0,0,3,DIAMOND,415
15760641,Gerald,608,Germany,Male,26,1," $106,648.98 ",1,0,1," $7,063.60 ",0,0,5,PLATINUM,672
15587584,Nebeuwa,503,Spain,Male,31,4, $-   ,2,1,1," $21,645.06 ",0,0,1,DIAMOND,843
15604146,Kaodilinakachukwu,608,Germany,Female,38,8," $103,653.51 ",2,1,1," $137,079.86 ",0,0,3,SILVER,843
15813974,Maruff,731,Germany,Male,37,3," $116,880.53 ",1,0,0," $172,718.35 ",1,1,5,SILVER,782
15746986,Howe,850,Germany,Female,40,4," $97,990.49 ",2,0,0," $106,691.02 ",0,0,1,PLATINUM,251
15759741,Knepper,591,Germany,Female,34,4," $150,635.30 ",1,1,1," $72,274.84 ",0,0,5,PLATINUM,940
15734892,Fennell,579,Spain,Male,37,4, $-   ,2,1,1," $32,246.63 ",0,0,3,SILVER,464
15797194,T'ao,570,France,Male,39,10," $129,674.89 ",2,1,0," $80,552.36 ",0,0,3,DIAMOND,723
15723786,Morris,709,France,Female,37,9, $-   ,2,1,0," $16,733.59 ",0,0,5,GOLD,775
15642726,Holmes,611,France,Male,53,3," $83,568.26 ",1,0,0," $1,235.49 ",0,0,4,GOLD,765
15664339,Yu,775,Spain,Male,48,4," $178,144.91 ",2,0,0," $50,168.41 ",1,1,5,DIAMOND,795
15754526,Walker,699,Germany,Male,36,6," $147,137.74 ",1,1,1," $33,687.90 ",0,0,5,PLATINUM,504
15703037,Edwards,618,France,Male,37,5, $-   ,1,0,1," $178,705.45 ",1,1,2,GOLD,595
15751412,Harvey,704,France,Male,36,3," $114,370.41 ",1,0,1," $66,810.48 ",0,0,3,PLATINUM,268
15609558,McDonald,835,Germany,Female,47,5," $108,289.28 ",2,1,1," $45,859.55 ",1,1,5,GOLD,787
15572408,Chambers,714,Germany,Male,39,3," $149,887.49 ",2,1,0," $63,846.36 ",0,0,4,SILVER,235
15613923,Reed,581,Spain,Female,43,4," $170,172.90 ",1,0,1," $100,236.02 ",0,0,4,GOLD,968
15747000,Shih,592,France,Male,27,3, $-   ,2,1,1," $19,645.65 ",0,0,5,PLATINUM,434
15731781,Onyemachukwu,551,France,Male,43,7, $-   ,2,1,0," $178,393.68 ",0,0,1,PLATINUM,972
15727198,Teng,689,Germany,Female,28,2," $64,808.32 ",2,0,0," $78,591.15 ",0,0,5,SILVER,730
15794273,Hand,604,France,Female,56,0," $62,732.65 ",1,0,1," $124,954.56 ",0,0,3,GOLD,948
15804950,Onyemauchechukwu,514,France,Female,41,7, $-   ,2,1,1," $3,756.65 ",0,0,3,SILVER,697
15576304,Bailey,698,France,Male,29,5," $95,167.55 ",1,1,1," $152,723.23 ",0,0,1,DIAMOND,415
15645200,Chiang,581,Germany,Female,54,2," $152,508.99 ",1,1,0," $187,597.98 ",1,1,1,SILVER,783
15779627,Maclean,573,Germany,Male,31,0," $134,644.19 ",1,1,1," $70,381.49 ",0,0,5,SILVER,603
15750755,Yobachi,449,Spain,Female,33,8, $-   ,2,0,0," $156,792.89 ",0,0,1,GOLD,651
15569654,Munro,850,Germany,Female,31,3," $51,293.47 ",1,0,0," $35,534.68 ",0,0,1,PLATINUM,580
15753079,Chidi,612,France,Male,41,5, $-   ,3,0,0," $151,256.22 ",0,0,4,DIAMOND,327
15684995,Chamberlain,690,Spain,Male,49,8," $116,622.73 ",1,0,1," $51,011.29 ",0,0,3,DIAMOND,789
15790763,Trujillo,599,Spain,Female,49,2, $-   ,2,1,0," $111,190.53 ",0,0,5,SILVER,427
15766458,Tang,498,France,Male,33,1," $198,113.86 ",1,1,0," $69,664.35 ",0,0,2,PLATINUM,694
15616221,Wilson,497,France,Female,29,4," $85,646.81 ",1,0,0," $63,233.02 ",1,1,5,GOLD,750
15776124,Mann,802,Spain,Male,51,7, $-   ,1,0,1," $40,855.79 ",0,0,3,SILVER,590
15665811,Parry,644,France,Male,33,9," $141,234.98 ",1,1,0," $95,673.05 ",0,0,4,GOLD,796
15729804,Manfrin,714,France,Male,34,10, $-   ,2,1,1," $80,234.14 ",0,0,3,DIAMOND,688
15714062,Millar,690,France,Female,40,9," $77,641.99 ",1,0,0," $189,051.59 ",1,1,4,PLATINUM,832
15592197,Simmons,522,Spain,Male,30,3, $-   ,2,1,0," $145,490.85 ",0,0,4,SILVER,654
15793116,Beneventi,502,Germany,Female,40,7," $117,304.29 ",1,0,0," $196,278.32 ",0,0,1,DIAMOND,674
15638231,Chung,730,Spain,Female,62,2, $-   ,2,1,1," $162,889.10 ",0,0,3,GOLD,540
15697678,Maxwell,590,Germany,Male,36,6," $92,340.69 ",2,1,1," $174,667.58 ",0,0,5,PLATINUM,770
15800412,Dale,458,Germany,Male,35,9," $146,780.52 ",2,1,1," $3,476.38 ",0,0,3,PLATINUM,784
15597610,Stevens,553,Spain,Male,41,6," $144,974.55 ",1,1,1," $19,344.92 ",0,0,1,PLATINUM,699
15726634,Wei,479,France,Male,47,1, $-   ,1,1,0," $95,270.83 ",0,0,4,DIAMOND,782
